chrom1	start1	end1	chrom2	start2	end2	count
chr2	55000000	55050000	chr2	12750000	12800000	1
chr2	55000000	55050000	chr2	15000000	15050000	1
chr2	55000000	55050000	chr2	15500000	15550000	1
chr2	55000000	55050000	chr2	16500000	16550000	1
chr2	55000000	55050000	chr2	25250000	25300000	1
chr2	55000000	55050000	chr2	25500000	25550000	1
chr2	55000000	55050000	chr2	39000000	39050000	1
chr2	55000000	55050000	chr2	40250000	40300000	1
chr2	55000000	55050000	chr2	42000000	42050000	1
chr2	55000000	55050000	chr2	42250000	42300000	1
chr2	55000000	55050000	chr2	42500000	42550000	1
chr2	55000000	55050000	chr2	42750000	42800000	1
chr2	55000000	55050000	chr2	43000000	43050000	1
chr2	55000000	55050000	chr2	43250000	43300000	1
chr2	55000000	55050000	chr2	43500000	43550000	1
chr2	55000000	55050000	chr2	43750000	43800000	1
chr2	55000000	55050000	chr2	44250000	44300000	1
chr2	55000000	55050000	chr2	45250000	45300000	1
chr2	55000000	55050000	chr2	46250000	46300000	1
chr2	55000000	55050000	chr2	47250000	47300000	1
chr2	55000000	55050000	chr2	47500000	47550000	1
chr2	55000000	55050000	chr2	47750000	47800000	1
chr2	55000000	55050000	chr2	48000000	48050000	1
chr2	55000000	55050000	chr2	48250000	48300000	1
chr2	55000000	55050000	chr2	50500000	50550000	1
chr2	55000000	55050000	chr2	51500000	51550000	1
chr2	55000000	55050000	chr2	52500000	52550000	1
chr2	55000000	55050000	chr2	53250000	53300000	1
chr2	55000000	55050000	chr2	53750000	53800000	1
chr2	55000000	55050000	chr2	54000000	54050000	1
chr2	55000000	55050000	chr2	54250000	54300000	1
chr2	55000000	55050000	chr2	54500000	54550000	1
chr2	55000000	55050000	chr2	54750000	54800000	1
chr2	55000000	55050000	chr2	55000000	55050000	1
chr2	55000000	55050000	chr2	55250000	55300000	1
chr2	55000000	55050000	chr2	55500000	55550000	1
chr2	55000000	55050000	chr2	59750000	59800000	1
chr2	55000000	55050000	chr2	61250000	61300000	1
chr2	55000000	55050000	chr2	63500000	63550000	1
chr2	55000000	55050000	chr2	63750000	63800000	1
chr2	55000000	55050000	chr2	65750000	65800000	1
chr2	55000000	55050000	chr2	71750000	71800000	1
chr2	55000000	55050000	chr2	79000000	79050000	1
chr2	55000000	55050000	chr2	80000000	80050000	1
chr2	55000000	55050000	chr2	80250000	80300000	1
chr2	55000000	55050000	chr2	81000000	81050000	1
chr2	55000000	55050000	chr2	81750000	81800000	1
chr2	55000000	55050000	chr2	82250000	82300000	1
chr2	55000000	55050000	chr2	175000000	175050000	1
chr2	55000000	55050000	chr2	185000000	185050000	1
chr2	55250000	55300000	chr2	12500000	12550000	1
chr2	55250000	55300000	chr2	36750000	36800000	1
chr2	55250000	55300000	chr2	39000000	39050000	1
chr2	55250000	55300000	chr2	39250000	39300000	1
chr2	55250000	55300000	chr2	39750000	39800000	1
chr2	55250000	55300000	chr2	40250000	40300000	1
chr2	55250000	55300000	chr2	42000000	42050000	1
chr2	55250000	55300000	chr2	42250000	42300000	1
chr2	55250000	55300000	chr2	42500000	42550000	1
chr2	55250000	55300000	chr2	42750000	42800000	1
chr2	55250000	55300000	chr2	43000000	43050000	1
chr2	55250000	55300000	chr2	43750000	43800000	1
chr2	55250000	55300000	chr2	47500000	47550000	1
chr2	55250000	55300000	chr2	47750000	47800000	1
chr2	55250000	55300000	chr2	48250000	48300000	1
chr2	55250000	55300000	chr2	50500000	50550000	1
chr2	55250000	55300000	chr2	50750000	50800000	1
chr2	55250000	55300000	chr2	51250000	51300000	1
chr2	55250000	55300000	chr2	51500000	51550000	1
chr2	55250000	55300000	chr2	52500000	52550000	1
chr2	55250000	55300000	chr2	53250000	53300000	1
chr2	55250000	55300000	chr2	53750000	53800000	1
chr2	55250000	55300000	chr2	54000000	54050000	1
chr2	55250000	55300000	chr2	54250000	54300000	1
chr2	55250000	55300000	chr2	54750000	54800000	1
chr2	55250000	55300000	chr2	55000000	55050000	1
chr2	55250000	55300000	chr2	55250000	55300000	1
chr2	55250000	55300000	chr2	55500000	55550000	1
chr2	55250000	55300000	chr2	55750000	55800000	1
chr2	55250000	55300000	chr2	59750000	59800000	1
chr2	55250000	55300000	chr2	61250000	61300000	1
chr2	55250000	55300000	chr2	63750000	63800000	1
chr2	55250000	55300000	chr2	65750000	65800000	1
chr2	55250000	55300000	chr2	78000000	78050000	1
chr2	55250000	55300000	chr2	78500000	78550000	1
chr2	55250000	55300000	chr2	81750000	81800000	1
chr2	55250000	55300000	chr2	82250000	82300000	1
chr2	55500000	55550000	chr2	11750000	11800000	1
chr2	55500000	55550000	chr2	12500000	12550000	1
chr2	55500000	55550000	chr2	25250000	25300000	1
chr2	55500000	55550000	chr2	25500000	25550000	1
chr2	55500000	55550000	chr2	36750000	36800000	1
chr2	55500000	55550000	chr2	39000000	39050000	1
chr2	55500000	55550000	chr2	39500000	39550000	1
chr2	55500000	55550000	chr2	39750000	39800000	1
chr2	55500000	55550000	chr2	40250000	40300000	1
chr2	55500000	55550000	chr2	42000000	42050000	1
chr2	55500000	55550000	chr2	42250000	42300000	1
chr2	55500000	55550000	chr2	43000000	43050000	1
chr2	55500000	55550000	chr2	43250000	43300000	1
chr2	55500000	55550000	chr2	43500000	43550000	1
chr2	55500000	55550000	chr2	43750000	43800000	1
chr2	55500000	55550000	chr2	46250000	46300000	1
chr2	55500000	55550000	chr2	47250000	47300000	1
chr2	55500000	55550000	chr2	47500000	47550000	1
chr2	55500000	55550000	chr2	47750000	47800000	1
chr2	55500000	55550000	chr2	51500000	51550000	1
chr2	55500000	55550000	chr2	53250000	53300000	1
chr2	55500000	55550000	chr2	53750000	53800000	1
chr2	55500000	55550000	chr2	54000000	54050000	1
chr2	55500000	55550000	chr2	54250000	54300000	1
chr2	55500000	55550000	chr2	54500000	54550000	1
chr2	55500000	55550000	chr2	54750000	54800000	1
chr2	55500000	55550000	chr2	55000000	55050000	1
chr2	55500000	55550000	chr2	55250000	55300000	1
chr2	55500000	55550000	chr2	55500000	55550000	1
chr2	55500000	55550000	chr2	61250000	61300000	1
chr2	55500000	55550000	chr2	65750000	65800000	1
chr2	55500000	55550000	chr2	82250000	82300000	1
chr2	55500000	55550000	chr2	185000000	185050000	1
chr2	55750000	55800000	chr2	39250000	39300000	1
chr2	55750000	55800000	chr2	41250000	41300000	1
chr2	55750000	55800000	chr2	48250000	48300000	1
chr2	55750000	55800000	chr2	49000000	49050000	1
chr2	55750000	55800000	chr2	49500000	49550000	1
chr2	55750000	55800000	chr2	50500000	50550000	1
chr2	55750000	55800000	chr2	50750000	50800000	1
chr2	55750000	55800000	chr2	51250000	51300000	1
chr2	55750000	55800000	chr2	55250000	55300000	1
chr2	55750000	55800000	chr2	55750000	55800000	1
chr2	55750000	55800000	chr2	56250000	56300000	1
chr2	55750000	55800000	chr2	59750000	59800000	1
chr2	55750000	55800000	chr2	70750000	70800000	1
chr2	55750000	55800000	chr2	78000000	78050000	1
chr2	55750000	55800000	chr2	78250000	78300000	1
chr2	55750000	55800000	chr2	78500000	78550000	1
chr2	55750000	55800000	chr2	79750000	79800000	1
chr2	55750000	55800000	chr2	81500000	81550000	1
chr2	55750000	55800000	chr2	83000000	83050000	1
chr2	55750000	55800000	chr2	84000000	84050000	1
chr2	55750000	55800000	chr2	84250000	84300000	1
chr2	56000000	56050000	chr2	52750000	52800000	1
chr2	56000000	56050000	chr2	53000000	53050000	1
chr2	56000000	56050000	chr2	56000000	56050000	1
chr2	56000000	56050000	chr2	61000000	61050000	1
chr2	56000000	56050000	chr2	61500000	61550000	1
chr2	56000000	56050000	chr2	61750000	61800000	1
chr2	56000000	56050000	chr2	62000000	62050000	1
chr2	56000000	56050000	chr2	62250000	62300000	1
chr2	56000000	56050000	chr2	62500000	62550000	1
chr2	56000000	56050000	chr2	63000000	63050000	1
chr2	56000000	56050000	chr2	64000000	64050000	1
chr2	56000000	56050000	chr2	64250000	64300000	1
chr2	56000000	56050000	chr2	64500000	64550000	1
chr2	56000000	56050000	chr2	64750000	64800000	1
chr2	56000000	56050000	chr2	65000000	65050000	1
chr2	56000000	56050000	chr2	66500000	66550000	1
chr2	56000000	56050000	chr2	67000000	67050000	1
chr2	56000000	56050000	chr2	68250000	68300000	1
chr2	56000000	56050000	chr2	69000000	69050000	1
chr2	56000000	56050000	chr2	69750000	69800000	1
chr2	56000000	56050000	chr2	71000000	71050000	1
chr2	56000000	56050000	chr2	71250000	71300000	1
chr2	56000000	56050000	chr2	71500000	71550000	1
chr2	56000000	56050000	chr2	72000000	72050000	1
chr2	56000000	56050000	chr2	72250000	72300000	1
chr2	56000000	56050000	chr2	74750000	74800000	1
chr2	56000000	56050000	chr2	75000000	75050000	1
chr2	56000000	56050000	chr2	75250000	75300000	1
chr2	56000000	56050000	chr2	75500000	75550000	1
chr2	56000000	56050000	chr2	78750000	78800000	1
chr2	56000000	56050000	chr2	85000000	85050000	1
chr2	56000000	56050000	chr2	85500000	85550000	1
chr2	56000000	56050000	chr2	86250000	86300000	1
chr2	56000000	56050000	chr2	86500000	86550000	1
chr2	56000000	56050000	chr2	86750000	86800000	1
chr2	56000000	56050000	chr2	87250000	87300000	1
chr2	56000000	56050000	chr2	87500000	87550000	1
chr2	56000000	56050000	chr2	88000000	88050000	1
chr2	56000000	56050000	chr2	88250000	88300000	1
chr2	56000000	56050000	chr2	89000000	89050000	1
chr2	56000000	56050000	chr2	91750000	91800000	1
chr2	56000000	56050000	chr2	94750000	94800000	1
chr2	56000000	56050000	chr2	97750000	97800000	1
chr2	56000000	56050000	chr2	98250000	98300000	1
chr2	56000000	56050000	chr2	98500000	98550000	1
chr2	56000000	56050000	chr2	113250000	113300000	1
chr2	56000000	56050000	chr2	117000000	117050000	1
chr2	56000000	56050000	chr2	147500000	147550000	1
chr2	56000000	56050000	chr2	148750000	148800000	1
chr2	56000000	56050000	chr2	152000000	152050000	1
chr2	56000000	56050000	chr2	152750000	152800000	1
chr2	56000000	56050000	chr2	176750000	176800000	1
chr2	56000000	56050000	chr2	180500000	180550000	1
chr2	56000000	56050000	chr2	196500000	196550000	1
chr2	56000000	56050000	chr2	198750000	198800000	1
chr2	56000000	56050000	chr2	199000000	199050000	1
chr2	56250000	56300000	chr2	48250000	48300000	1
chr2	56250000	56300000	chr2	50500000	50550000	1
chr2	56250000	56300000	chr2	50750000	50800000	1
chr2	56250000	56300000	chr2	51000000	51050000	1
chr2	56250000	56300000	chr2	51250000	51300000	1
chr2	56250000	56300000	chr2	55750000	55800000	1
chr2	56250000	56300000	chr2	56250000	56300000	1
chr2	56250000	56300000	chr2	57500000	57550000	1
chr2	56250000	56300000	chr2	58750000	58800000	1
chr2	56250000	56300000	chr2	59750000	59800000	1
chr2	56250000	56300000	chr2	60750000	60800000	1
chr2	56250000	56300000	chr2	61250000	61300000	1
chr2	56250000	56300000	chr2	62750000	62800000	1
chr2	56250000	56300000	chr2	63250000	63300000	1
chr2	56250000	56300000	chr2	63750000	63800000	1
chr2	56250000	56300000	chr2	70750000	70800000	1
chr2	56250000	56300000	chr2	71750000	71800000	1
chr2	56250000	56300000	chr2	73500000	73550000	1
chr2	56250000	56300000	chr2	75750000	75800000	1
chr2	56250000	56300000	chr2	76500000	76550000	1
chr2	56250000	56300000	chr2	77000000	77050000	1
chr2	56250000	56300000	chr2	77500000	77550000	1
chr2	56250000	56300000	chr2	78000000	78050000	1
chr2	56250000	56300000	chr2	78250000	78300000	1
chr2	56250000	56300000	chr2	82500000	82550000	1
chr2	56250000	56300000	chr2	82750000	82800000	1
chr2	56250000	56300000	chr2	83000000	83050000	1
chr2	56250000	56300000	chr2	83750000	83800000	1
chr2	56250000	56300000	chr2	84000000	84050000	1
chr2	56250000	56300000	chr2	84250000	84300000	1
chr2	56250000	56300000	chr2	84500000	84550000	1
chr2	56250000	56300000	chr2	84750000	84800000	1
chr2	56500000	56550000	chr2	56500000	56550000	1
chr2	56500000	56550000	chr2	58500000	58550000	1
chr2	56500000	56550000	chr2	58750000	58800000	1
chr2	56500000	56550000	chr2	59000000	59050000	1
chr2	56500000	56550000	chr2	60000000	60050000	1
chr2	56500000	56550000	chr2	60750000	60800000	1
chr2	56500000	56550000	chr2	71000000	71050000	1
chr2	56500000	56550000	chr2	76500000	76550000	1
chr2	56500000	56550000	chr2	89750000	89800000	1
chr2	56500000	56550000	chr2	90000000	90050000	1
chr2	56750000	56800000	chr2	56750000	56800000	1
chr2	56750000	56800000	chr2	57250000	57300000	1
chr2	56750000	56800000	chr2	59250000	59300000	1
chr2	56750000	56800000	chr2	60250000	60300000	1
chr2	56750000	56800000	chr2	70500000	70550000	1
chr2	56750000	56800000	chr2	72750000	72800000	1
chr2	56750000	56800000	chr2	74250000	74300000	1
chr2	56750000	56800000	chr2	77750000	77800000	1
chr2	56750000	56800000	chr2	89750000	89800000	1
chr2	56750000	56800000	chr2	90000000	90050000	1
chr2	56750000	56800000	chr2	126750000	126800000	1
chr2	57000000	57050000	chr2	57000000	57050000	1
chr2	57000000	57050000	chr2	64500000	64550000	1
chr2	57000000	57050000	chr2	71250000	71300000	1
chr2	57000000	57050000	chr2	71500000	71550000	1
chr2	57000000	57050000	chr2	72000000	72050000	1
chr2	57000000	57050000	chr2	72250000	72300000	1
chr2	57000000	57050000	chr2	72500000	72550000	1
chr2	57000000	57050000	chr2	88000000	88050000	1
chr2	57000000	57050000	chr2	88250000	88300000	1
chr2	57000000	57050000	chr2	88750000	88800000	1
chr2	57000000	57050000	chr2	89000000	89050000	1
chr2	57000000	57050000	chr2	94750000	94800000	1
chr2	57000000	57050000	chr2	95250000	95300000	1
chr2	57000000	57050000	chr2	95500000	95550000	1
chr2	57000000	57050000	chr2	96250000	96300000	1
chr2	57000000	57050000	chr2	97000000	97050000	1
chr2	57000000	57050000	chr2	97750000	97800000	1
chr2	57000000	57050000	chr2	147000000	147050000	1
chr2	57000000	57050000	chr2	148750000	148800000	1
chr2	57000000	57050000	chr2	150750000	150800000	1
chr2	57000000	57050000	chr2	152000000	152050000	1
chr2	57250000	57300000	chr2	56750000	56800000	1
chr2	57250000	57300000	chr2	57250000	57300000	1
chr2	57250000	57300000	chr2	59250000	59300000	1
chr2	57250000	57300000	chr2	60250000	60300000	1
chr2	57250000	57300000	chr2	70000000	70050000	1
chr2	57250000	57300000	chr2	72750000	72800000	1
chr2	57250000	57300000	chr2	74250000	74300000	1
chr2	57250000	57300000	chr2	77750000	77800000	1
chr2	57250000	57300000	chr2	114750000	114800000	1
chr2	57250000	57300000	chr2	117500000	117550000	1
chr2	57250000	57300000	chr2	118000000	118050000	1
chr2	57250000	57300000	chr2	126000000	126050000	1
chr2	57250000	57300000	chr2	126500000	126550000	1
chr2	57250000	57300000	chr2	126750000	126800000	1
chr2	57250000	57300000	chr2	131500000	131550000	1
chr2	57250000	57300000	chr2	148000000	148050000	1
chr2	57250000	57300000	chr2	174500000	174550000	1
chr2	57500000	57550000	chr2	40750000	40800000	1
chr2	57500000	57550000	chr2	45250000	45300000	1
chr2	57500000	57550000	chr2	48250000	48300000	1
chr2	57500000	57550000	chr2	50500000	50550000	1
chr2	57500000	57550000	chr2	51000000	51050000	1
chr2	57500000	57550000	chr2	51250000	51300000	1
chr2	57500000	57550000	chr2	52500000	52550000	1
chr2	57500000	57550000	chr2	56250000	56300000	1
chr2	57500000	57550000	chr2	57500000	57550000	1
chr2	57500000	57550000	chr2	59750000	59800000	1
chr2	57500000	57550000	chr2	62750000	62800000	1
chr2	57500000	57550000	chr2	63250000	63300000	1
chr2	57500000	57550000	chr2	63750000	63800000	1
chr2	57500000	57550000	chr2	71750000	71800000	1
chr2	57500000	57550000	chr2	73500000	73550000	1
chr2	57500000	57550000	chr2	75750000	75800000	1
chr2	57500000	57550000	chr2	76000000	76050000	1
chr2	57500000	57550000	chr2	77000000	77050000	1
chr2	57500000	57550000	chr2	77250000	77300000	1
chr2	57500000	57550000	chr2	77500000	77550000	1
chr2	57500000	57550000	chr2	78000000	78050000	1
chr2	57500000	57550000	chr2	78250000	78300000	1
chr2	57500000	57550000	chr2	78500000	78550000	1
chr2	57500000	57550000	chr2	79000000	79050000	1
chr2	57500000	57550000	chr2	79250000	79300000	1
chr2	57500000	57550000	chr2	82500000	82550000	1
chr2	57500000	57550000	chr2	82750000	82800000	1
chr2	57500000	57550000	chr2	83000000	83050000	1
chr2	57500000	57550000	chr2	83500000	83550000	1
chr2	57500000	57550000	chr2	84000000	84050000	1
chr2	57500000	57550000	chr2	84250000	84300000	1
chr2	57750000	57800000	chr2	40750000	40800000	1
chr2	57750000	57800000	chr2	44750000	44800000	1
chr2	57750000	57800000	chr2	45250000	45300000	1
chr2	57750000	57800000	chr2	57750000	57800000	1
chr2	57750000	57800000	chr2	58500000	58550000	1
chr2	57750000	57800000	chr2	59000000	59050000	1
chr2	57750000	57800000	chr2	61000000	61050000	1
chr2	57750000	57800000	chr2	61500000	61550000	1
chr2	57750000	57800000	chr2	62000000	62050000	1
chr2	57750000	57800000	chr2	62250000	62300000	1
chr2	57750000	57800000	chr2	62500000	62550000	1
chr2	57750000	57800000	chr2	62750000	62800000	1
chr2	57750000	57800000	chr2	63000000	63050000	1
chr2	57750000	57800000	chr2	63250000	63300000	1
chr2	57750000	57800000	chr2	63500000	63550000	1
chr2	57750000	57800000	chr2	73500000	73550000	1
chr2	57750000	57800000	chr2	75500000	75550000	1
chr2	57750000	57800000	chr2	76000000	76050000	1
chr2	57750000	57800000	chr2	76250000	76300000	1
chr2	57750000	57800000	chr2	77000000	77050000	1
chr2	57750000	57800000	chr2	77500000	77550000	1
chr2	57750000	57800000	chr2	80500000	80550000	1
chr2	57750000	57800000	chr2	82500000	82550000	1
chr2	57750000	57800000	chr2	82750000	82800000	1
chr2	57750000	57800000	chr2	83500000	83550000	1
chr2	57750000	57800000	chr2	86250000	86300000	1
chr2	57750000	57800000	chr2	86750000	86800000	1
chr2	57750000	57800000	chr2	88500000	88550000	1
chr2	57750000	57800000	chr2	152750000	152800000	1
chr2	57750000	57800000	chr2	153500000	153550000	1
chr2	57750000	57800000	chr2	176750000	176800000	1
chr2	58000000	58050000	chr2	1750000	1800000	1
chr2	58000000	58050000	chr2	13250000	13300000	1
chr2	58000000	58050000	chr2	13500000	13550000	1
chr2	58000000	58050000	chr2	13750000	13800000	1
chr2	58000000	58050000	chr2	14000000	14050000	1
chr2	58000000	58050000	chr2	14500000	14550000	1
chr2	58000000	58050000	chr2	14750000	14800000	1
chr2	58000000	58050000	chr2	15750000	15800000	1
chr2	58000000	58050000	chr2	17250000	17300000	1
chr2	58000000	58050000	chr2	17500000	17550000	1
chr2	58000000	58050000	chr2	18000000	18050000	1
chr2	58000000	58050000	chr2	30500000	30550000	1
chr2	58000000	58050000	chr2	31250000	31300000	1
chr2	58000000	58050000	chr2	32000000	32050000	1
chr2	58000000	58050000	chr2	32500000	32550000	1
chr2	58000000	58050000	chr2	32750000	32800000	1
chr2	58000000	58050000	chr2	33000000	33050000	1
chr2	58000000	58050000	chr2	33250000	33300000	1
chr2	58000000	58050000	chr2	33500000	33550000	1
chr2	58000000	58050000	chr2	33750000	33800000	1
chr2	58000000	58050000	chr2	34500000	34550000	1
chr2	58000000	58050000	chr2	34750000	34800000	1
chr2	58000000	58050000	chr2	35250000	35300000	1
chr2	58000000	58050000	chr2	35500000	35550000	1
chr2	58000000	58050000	chr2	36000000	36050000	1
chr2	58000000	58050000	chr2	37250000	37300000	1
chr2	58000000	58050000	chr2	37500000	37550000	1
chr2	58000000	58050000	chr2	38250000	38300000	1
chr2	58000000	58050000	chr2	38500000	38550000	1
chr2	58000000	58050000	chr2	41000000	41050000	1
chr2	58000000	58050000	chr2	41500000	41550000	1
chr2	58000000	58050000	chr2	41750000	41800000	1
chr2	58000000	58050000	chr2	49250000	49300000	1
chr2	58000000	58050000	chr2	50000000	50050000	1
chr2	58000000	58050000	chr2	58000000	58050000	1
chr2	58000000	58050000	chr2	133500000	133550000	1
chr2	58000000	58050000	chr2	147750000	147800000	1
chr2	58000000	58050000	chr2	149750000	149800000	1
chr2	58000000	58050000	chr2	152250000	152300000	1
chr2	58000000	58050000	chr2	153750000	153800000	1
chr2	58000000	58050000	chr2	171750000	171800000	1
chr2	58000000	58050000	chr2	175250000	175300000	1
chr2	58000000	58050000	chr2	176250000	176300000	1
chr2	58000000	58050000	chr2	177750000	177800000	1
chr2	58000000	58050000	chr2	204750000	204800000	1
chr2	58250000	58300000	chr2	58250000	58300000	1
chr2	58500000	58550000	chr2	56500000	56550000	1
chr2	58500000	58550000	chr2	57750000	57800000	1
chr2	58500000	58550000	chr2	58500000	58550000	1
chr2	58500000	58550000	chr2	58750000	58800000	1
chr2	58500000	58550000	chr2	59000000	59050000	1
chr2	58500000	58550000	chr2	60000000	60050000	1
chr2	58500000	58550000	chr2	60750000	60800000	1
chr2	58500000	58550000	chr2	61000000	61050000	1
chr2	58500000	58550000	chr2	62250000	62300000	1
chr2	58500000	58550000	chr2	62500000	62550000	1
chr2	58500000	58550000	chr2	62750000	62800000	1
chr2	58500000	58550000	chr2	63250000	63300000	1
chr2	58500000	58550000	chr2	70250000	70300000	1
chr2	58500000	58550000	chr2	71000000	71050000	1
chr2	58500000	58550000	chr2	71500000	71550000	1
chr2	58500000	58550000	chr2	72000000	72050000	1
chr2	58500000	58550000	chr2	72250000	72300000	1
chr2	58500000	58550000	chr2	73500000	73550000	1
chr2	58500000	58550000	chr2	75250000	75300000	1
chr2	58500000	58550000	chr2	75500000	75550000	1
chr2	58500000	58550000	chr2	78750000	78800000	1
chr2	58500000	58550000	chr2	86250000	86300000	1
chr2	58500000	58550000	chr2	86750000	86800000	1
chr2	58500000	58550000	chr2	89750000	89800000	1
chr2	58500000	58550000	chr2	90000000	90050000	1
chr2	58500000	58550000	chr2	153500000	153550000	1
chr2	58500000	58550000	chr2	176750000	176800000	1
chr2	58750000	58800000	chr2	51000000	51050000	1
chr2	58750000	58800000	chr2	56250000	56300000	1
chr2	58750000	58800000	chr2	56500000	56550000	1
chr2	58750000	58800000	chr2	58500000	58550000	1
chr2	58750000	58800000	chr2	58750000	58800000	1
chr2	58750000	58800000	chr2	59000000	59050000	1
chr2	58750000	58800000	chr2	60750000	60800000	1
chr2	58750000	58800000	chr2	61000000	61050000	1
chr2	58750000	58800000	chr2	63250000	63300000	1
chr2	58750000	58800000	chr2	70250000	70300000	1
chr2	58750000	58800000	chr2	70500000	70550000	1
chr2	58750000	58800000	chr2	70750000	70800000	1
chr2	58750000	58800000	chr2	71000000	71050000	1
chr2	58750000	58800000	chr2	75750000	75800000	1
chr2	58750000	58800000	chr2	76500000	76550000	1
chr2	58750000	58800000	chr2	77500000	77550000	1
chr2	58750000	58800000	chr2	82500000	82550000	1
chr2	58750000	58800000	chr2	82750000	82800000	1
chr2	58750000	58800000	chr2	83750000	83800000	1
chr2	58750000	58800000	chr2	84500000	84550000	1
chr2	58750000	58800000	chr2	84750000	84800000	1
chr2	58750000	58800000	chr2	85250000	85300000	1
chr2	58750000	58800000	chr2	89750000	89800000	1
chr2	58750000	58800000	chr2	90000000	90050000	1
chr2	58750000	58800000	chr2	217000000	217050000	1
chr2	59000000	59050000	chr2	44750000	44800000	1
chr2	59000000	59050000	chr2	56500000	56550000	1
chr2	59000000	59050000	chr2	57750000	57800000	1
chr2	59000000	59050000	chr2	58500000	58550000	1
chr2	59000000	59050000	chr2	58750000	58800000	1
chr2	59000000	59050000	chr2	59000000	59050000	1
chr2	59000000	59050000	chr2	60750000	60800000	1
chr2	59000000	59050000	chr2	61000000	61050000	1
chr2	59000000	59050000	chr2	62250000	62300000	1
chr2	59000000	59050000	chr2	62500000	62550000	1
chr2	59000000	59050000	chr2	62750000	62800000	1
chr2	59000000	59050000	chr2	63250000	63300000	1
chr2	59000000	59050000	chr2	70250000	70300000	1
chr2	59000000	59050000	chr2	71000000	71050000	1
chr2	59000000	59050000	chr2	71500000	71550000	1
chr2	59000000	59050000	chr2	73500000	73550000	1
chr2	59000000	59050000	chr2	75250000	75300000	1
chr2	59000000	59050000	chr2	75500000	75550000	1
chr2	59000000	59050000	chr2	76000000	76050000	1
chr2	59000000	59050000	chr2	77500000	77550000	1
chr2	59000000	59050000	chr2	78750000	78800000	1
chr2	59000000	59050000	chr2	82500000	82550000	1
chr2	59000000	59050000	chr2	82750000	82800000	1
chr2	59000000	59050000	chr2	85500000	85550000	1
chr2	59000000	59050000	chr2	86250000	86300000	1
chr2	59000000	59050000	chr2	86750000	86800000	1
chr2	59000000	59050000	chr2	88500000	88550000	1
chr2	59000000	59050000	chr2	153500000	153550000	1
chr2	59000000	59050000	chr2	176750000	176800000	1
chr2	59250000	59300000	chr2	56750000	56800000	1
chr2	59250000	59300000	chr2	57250000	57300000	1
chr2	59250000	59300000	chr2	59250000	59300000	1
chr2	59250000	59300000	chr2	60000000	60050000	1
chr2	59250000	59300000	chr2	60250000	60300000	1
chr2	59250000	59300000	chr2	69750000	69800000	1
chr2	59250000	59300000	chr2	70000000	70050000	1
chr2	59250000	59300000	chr2	70250000	70300000	1
chr2	59250000	59300000	chr2	70500000	70550000	1
chr2	59250000	59300000	chr2	71000000	71050000	1
chr2	59250000	59300000	chr2	71500000	71550000	1
chr2	59250000	59300000	chr2	72000000	72050000	1
chr2	59250000	59300000	chr2	72750000	72800000	1
chr2	59250000	59300000	chr2	74250000	74300000	1
chr2	59250000	59300000	chr2	74750000	74800000	1
chr2	59250000	59300000	chr2	75250000	75300000	1
chr2	59250000	59300000	chr2	77750000	77800000	1
chr2	59250000	59300000	chr2	88750000	88800000	1
chr2	59250000	59300000	chr2	89750000	89800000	1
chr2	59250000	59300000	chr2	90000000	90050000	1
chr2	59250000	59300000	chr2	126750000	126800000	1
chr2	59500000	59550000	chr2	59500000	59550000	1
chr2	59750000	59800000	chr2	12250000	12300000	1
chr2	59750000	59800000	chr2	39000000	39050000	1
chr2	59750000	59800000	chr2	42250000	42300000	1
chr2	59750000	59800000	chr2	42500000	42550000	1
chr2	59750000	59800000	chr2	42750000	42800000	1
chr2	59750000	59800000	chr2	43000000	43050000	1
chr2	59750000	59800000	chr2	43500000	43550000	1
chr2	59750000	59800000	chr2	43750000	43800000	1
chr2	59750000	59800000	chr2	44750000	44800000	1
chr2	59750000	59800000	chr2	45250000	45300000	1
chr2	59750000	59800000	chr2	47500000	47550000	1
chr2	59750000	59800000	chr2	47750000	47800000	1
chr2	59750000	59800000	chr2	48250000	48300000	1
chr2	59750000	59800000	chr2	49500000	49550000	1
chr2	59750000	59800000	chr2	50500000	50550000	1
chr2	59750000	59800000	chr2	50750000	50800000	1
chr2	59750000	59800000	chr2	51000000	51050000	1
chr2	59750000	59800000	chr2	51250000	51300000	1
chr2	59750000	59800000	chr2	51500000	51550000	1
chr2	59750000	59800000	chr2	52500000	52550000	1
chr2	59750000	59800000	chr2	53250000	53300000	1
chr2	59750000	59800000	chr2	53750000	53800000	1
chr2	59750000	59800000	chr2	54250000	54300000	1
chr2	59750000	59800000	chr2	54750000	54800000	1
chr2	59750000	59800000	chr2	55000000	55050000	1
chr2	59750000	59800000	chr2	55250000	55300000	1
chr2	59750000	59800000	chr2	55750000	55800000	1
chr2	59750000	59800000	chr2	56250000	56300000	1
chr2	59750000	59800000	chr2	57500000	57550000	1
chr2	59750000	59800000	chr2	59750000	59800000	1
chr2	59750000	59800000	chr2	61250000	61300000	1
chr2	59750000	59800000	chr2	62750000	62800000	1
chr2	59750000	59800000	chr2	63500000	63550000	1
chr2	59750000	59800000	chr2	63750000	63800000	1
chr2	59750000	59800000	chr2	71750000	71800000	1
chr2	59750000	59800000	chr2	73500000	73550000	1
chr2	59750000	59800000	chr2	76000000	76050000	1
chr2	59750000	59800000	chr2	77000000	77050000	1
